item_id,location,ds,y,product_category
sku - 487,Port Richard,2023-10-01,204,Suspension and steering
sku - 824,Port Anthonyborough,2024-03-01,328,EV Batteries
sku - 221,Austinberg,2022-11-01,344,Powertrain Components
sku - 953,West Tyler,2024-12-01,199,Interior components
sku - 445,New Angelafort,2020-12-01,248,Suspension and steering
sku - 488,Jeremytown,2021-01-01,330,EV Batteries
sku - 377,Darylhaven,2022-11-01,186,Suspension and steering
sku - 685,Josephville,2024-04-01,421,Suspension and steering
sku - 740,Leeborough,2023-03-01,152,EV Batteries
sku - 537,Amberchester,2022-06-01,382,Body and chassis
sku - 903,Lake Davidside,2021-09-01,115,Body and chassis
sku - 577,Wilkinsside,2024-05-01,187,Electrical systems
sku - 948,Davidfurt,2024-11-01,127,Interior components
sku - 139,North Mistytown,2022-01-01,494,Suspension and steering
sku - 110,South Kathrynfurt,2024-08-01,228,Electrical systems
sku - 729,Fraziermouth,2024-07-01,338,Interior components
sku - 682,Riversmouth,2024-06-01,289,Interior components
sku - 639,East Paula,2024-06-01,144,Interior components
sku - 291,North Michaelstad,2024-06-01,355,EV Batteries
sku - 217,Jordanfort,2025-02-01,205,Electrical systems
sku - 606,Michaelland,2022-05-01,190,Body and chassis
sku - 734,New Aliciaside,2022-02-01,136,Powertrain Components
sku - 382,Floresmouth,2022-04-01,380,Electrical systems
sku - 366,Larryfurt,2020-12-01,311,Interior components
sku - 939,West Shawnbury,2023-01-01,432,Interior components
sku - 662,Jonathanchester,2024-04-01,204,Powertrain Components
sku - 544,East Daniel,2020-01-01,453,Suspension and steering
sku - 886,Port Shaunside,2024-06-01,476,Body and chassis
sku - 340,New Brettstad,2020-08-01,196,Suspension and steering
sku - 139,Lake Dianafort,2023-10-01,184,Suspension and steering
sku - 192,South Amy,2022-11-01,408,EV Batteries
sku - 604,Lake Sarashire,2023-09-01,382,Interior components
sku - 865,Vincentview,2023-12-01,253,Suspension and steering
sku - 431,Nicholaschester,2023-01-01,338,Body and chassis
sku - 246,Lake Kristine,2021-11-01,130,Safety equipment
sku - 765,East Sarabury,2025-01-01,117,Powertrain Components
sku - 398,Delgadoport,2021-12-01,366,Body and chassis
sku - 226,Melissashire,2023-10-01,494,Suspension and steering
sku - 200,New Gregory,2021-09-01,327,Suspension and steering
sku - 803,Michaelburgh,2022-05-01,260,Electrical systems
sku - 953,South Lindseyport,2021-10-01,138,Safety equipment
sku - 804,South Eric,2024-03-01,121,EV Batteries
sku - 103,West Josephborough,2022-03-01,478,Powertrain Components
sku - 925,Armstrongfort,2021-11-01,421,Interior components
sku - 715,Brownborough,2024-06-01,396,Body and chassis
sku - 709,Port Heatherfurt,2021-06-01,153,Interior components
sku - 496,Danielleville,2024-08-01,356,Electrical systems
sku - 173,Hallberg,2024-01-01,101,Suspension and steering
sku - 186,New Thomasmouth,2020-02-01,128,EV Batteries
sku - 152,East Brendatown,2024-07-01,292,Safety equipment
sku - 325,Simsside,2024-06-01,118,Suspension and steering
sku - 574,Port Jose,2020-12-01,431,Safety equipment
sku - 191,Lake Hannah,2021-06-01,484,Powertrain Components
sku - 151,Jordanhaven,2021-10-01,416,Safety equipment
sku - 980,Hardingland,2024-09-01,482,Body and chassis
sku - 248,South Shaunville,2023-01-01,377,EV Batteries
sku - 706,Taylorburgh,2023-11-01,131,Electrical systems
sku - 757,Stephensfurt,2023-04-01,283,Interior components
sku - 752,Jaymouth,2022-10-01,374,Powertrain Components
sku - 852,Donnafort,2020-09-01,281,EV Batteries
sku - 536,East Baileyhaven,2020-02-01,311,Interior components
sku - 644,Lake Thomaschester,2020-02-01,220,Powertrain Components
sku - 586,Nicoleview,2024-02-01,297,Suspension and steering
sku - 615,Cherylport,2020-04-01,455,Body and chassis
sku - 612,South Andrew,2022-09-01,337,Interior components
sku - 691,South James,2020-11-01,387,Suspension and steering
sku - 526,North Rickybury,2024-02-01,265,Powertrain Components
sku - 454,New Michaelstad,2020-11-01,420,Electrical systems
sku - 821,Ryantown,2021-05-01,368,Body and chassis
sku - 458,Parkerville,2023-01-01,256,Safety equipment
sku - 429,East Patrick,2021-08-01,259,Suspension and steering
sku - 108,North Jasonstad,2022-01-01,365,Suspension and steering
sku - 848,New Adam,2024-03-01,370,Electrical systems
sku - 628,North Jason,2022-08-01,418,Powertrain Components
sku - 936,Gonzalezchester,2020-08-01,499,Interior components
sku - 616,Dwayneborough,2020-08-01,434,Electrical systems
sku - 286,Hobbsmouth,2021-09-01,156,Body and chassis
sku - 625,Port Stephen,2021-02-01,356,EV Batteries
sku - 769,East Jenniferchester,2021-07-01,261,Safety equipment
sku - 923,Gordonhaven,2021-02-01,390,Electrical systems
sku - 497,West Garyburgh,2023-03-01,290,Interior components
sku - 118,Greggfort,2024-04-01,441,Electrical systems
sku - 303,East Cole,2020-12-01,244,Electrical systems
sku - 754,Lake Angela,2020-12-01,144,EV Batteries
sku - 990,South Luke,2023-06-01,352,Safety equipment
sku - 393,New Jameston,2020-05-01,279,EV Batteries
sku - 874,Angelport,2021-10-01,164,EV Batteries
sku - 660,Sarahberg,2024-06-01,454,EV Batteries
sku - 983,South Nicole,2020-03-01,419,Safety equipment
sku - 651,Holmesville,2021-03-01,458,Electrical systems
sku - 821,Ashleyburgh,2020-08-01,486,Electrical systems
sku - 308,East Randall,2022-03-01,324,Electrical systems
sku - 269,West Shane,2023-02-01,477,Safety equipment
sku - 406,Lake Richard,2022-12-01,248,Body and chassis
sku - 222,Jacksonfort,2020-06-01,135,Electrical systems
sku - 676,Lake Darrell,2023-02-01,499,Suspension and steering
sku - 256,Maymouth,2021-07-01,374,Interior components
sku - 105,South Andreaburgh,2024-01-01,222,Electrical systems
sku - 932,Lake Charlottehaven,2021-08-01,258,Suspension and steering
sku - 266,Taylorhaven,2020-03-01,380,Suspension and steering
sku - 447,Fischerchester,2024-06-01,405,Powertrain Components
sku - 338,Carrietown,2021-06-01,416,Interior components
sku - 348,Christopherhaven,2023-04-01,328,Safety equipment
sku - 226,West Anthony,2022-09-01,337,EV Batteries
sku - 245,Johnstad,2022-12-01,362,Suspension and steering
sku - 923,North Michaelmouth,2024-01-01,293,Interior components
sku - 723,Michaelbury,2021-12-01,140,Powertrain Components
sku - 939,Elizabethbury,2024-11-01,199,Safety equipment
sku - 105,Schneiderborough,2023-01-01,313,Interior components
sku - 143,Jasonchester,2022-05-01,230,Interior components
sku - 725,North Angela,2021-09-01,169,Electrical systems
sku - 113,Laneborough,2023-06-01,479,Body and chassis
sku - 750,East William,2023-09-01,359,Suspension and steering
sku - 122,East Kendra,2020-01-01,107,Safety equipment
sku - 238,East Alejandrostad,2021-06-01,317,Body and chassis
sku - 225,Brucemouth,2020-05-01,268,Body and chassis
sku - 365,North Ryan,2021-01-01,429,Suspension and steering
sku - 443,West Heather,2023-01-01,102,Interior components
sku - 421,Millerview,2022-03-01,278,Interior components
sku - 161,Nicholehaven,2024-07-01,461,EV Batteries
sku - 720,Larsonmouth,2020-11-01,420,Electrical systems
sku - 367,Fryburgh,2020-01-01,129,EV Batteries
sku - 430,West Amyville,2021-05-01,484,Powertrain Components
sku - 627,Tylerland,2023-06-01,117,Safety equipment
sku - 539,Port Lindsayview,2022-06-01,310,Interior components
sku - 919,Aprilside,2022-10-01,321,EV Batteries
sku - 243,Michaelhaven,2021-12-01,206,Interior components
sku - 653,West Susan,2022-04-01,245,Powertrain Components
sku - 178,Edwardschester,2021-11-01,437,Electrical systems
sku - 124,West Daniel,2022-06-01,454,Suspension and steering
sku - 118,South Jillview,2023-06-01,336,EV Batteries
sku - 882,Brandihaven,2024-05-01,309,Powertrain Components
sku - 236,Christopherview,2024-01-01,436,Electrical systems
sku - 498,Josephton,2024-06-01,337,Electrical systems
sku - 945,Larryburgh,2020-09-01,102,Interior components
sku - 711,Rogersview,2024-05-01,450,Body and chassis
sku - 507,Beardchester,2021-12-01,162,Electrical systems
sku - 859,Jillville,2023-08-01,410,Powertrain Components
sku - 680,Davisport,2024-03-01,196,Safety equipment
sku - 822,East Travis,2021-12-01,293,EV Batteries
sku - 894,Port Leslieborough,2024-05-01,122,Body and chassis
sku - 893,Port Timothy,2022-08-01,354,EV Batteries
sku - 347,Joshuabury,2020-12-01,199,Suspension and steering
sku - 751,Staceymouth,2023-03-01,315,Powertrain Components
sku - 444,Bishopside,2022-07-01,296,Safety equipment
sku - 469,Port Tricia,2022-05-01,264,Suspension and steering
sku - 357,Larrystad,2022-11-01,122,Safety equipment
sku - 198,North Diana,2024-06-01,206,Body and chassis
sku - 546,Suzanneville,2024-04-01,485,Body and chassis
sku - 163,Campbellfurt,2021-06-01,312,Powertrain Components
sku - 794,Kevinburgh,2020-01-01,305,Suspension and steering
sku - 201,East Kimberly,2023-05-01,354,Body and chassis
sku - 299,Danielchester,2023-12-01,344,Powertrain Components
sku - 134,Huangmouth,2020-03-01,382,Body and chassis
sku - 814,Matthewside,2023-11-01,160,Safety equipment
sku - 604,North Maria,2020-09-01,373,Body and chassis
sku - 601,Ramosborough,2023-03-01,409,Safety equipment
sku - 490,Kevinberg,2024-07-01,324,Interior components
sku - 801,North Phyllisberg,2024-09-01,149,Suspension and steering
sku - 222,Amyfort,2022-11-01,142,Suspension and steering
sku - 997,Kathleenchester,2020-10-01,422,Powertrain Components
sku - 808,North Keith,2024-04-01,269,Suspension and steering
sku - 250,South David,2020-06-01,146,Interior components
sku - 258,New Helenville,2023-08-01,396,Powertrain Components
sku - 904,Bonniehaven,2022-06-01,222,Interior components
sku - 665,East Kimberly,2023-07-01,158,EV Batteries
sku - 679,New Christine,2022-05-01,405,Electrical systems
sku - 430,Port Ashleyville,2021-10-01,334,Body and chassis
sku - 360,New Louis,2021-04-01,204,Safety equipment
sku - 167,Carriemouth,2020-07-01,282,Body and chassis
sku - 576,Seanhaven,2022-03-01,460,Body and chassis
sku - 932,New Jason,2024-12-01,352,Powertrain Components
sku - 860,Rodriguezport,2023-09-01,175,Suspension and steering
sku - 685,Ramirezport,2024-06-01,320,Suspension and steering
sku - 165,West William,2020-08-01,275,Suspension and steering
sku - 726,Toddmouth,2023-06-01,470,Electrical systems
sku - 397,East Jerry,2022-06-01,368,Suspension and steering
sku - 367,East Coreyfort,2021-08-01,198,Powertrain Components
sku - 324,Jensenshire,2023-02-01,161,Interior components
sku - 765,Sydneytown,2021-09-01,199,Safety equipment
sku - 725,East Luketon,2021-03-01,209,Electrical systems
sku - 600,North Parkerbury,2023-01-01,179,Suspension and steering
sku - 110,Conniefort,2023-07-01,251,Powertrain Components
sku - 101,Erinborough,2020-03-01,145,Interior components
sku - 428,Suzannetown,2021-11-01,474,Electrical systems
sku - 778,Lake Jessicaville,2020-09-01,132,EV Batteries
sku - 597,Victorshire,2024-03-01,396,Interior components
sku - 531,Mckinneyland,2025-01-01,424,EV Batteries
sku - 572,New Michaelville,2020-11-01,192,EV Batteries
sku - 745,New Ashleyside,2022-01-01,384,Powertrain Components
sku - 385,Lake Brady,2024-05-01,483,Interior components
sku - 567,East Melissabury,2023-02-01,157,Safety equipment
sku - 604,Alexisstad,2023-08-01,263,Body and chassis
sku - 184,North Seanborough,2023-12-01,229,Safety equipment
sku - 744,Owenland,2022-12-01,401,Interior components
sku - 245,Port Lesliehaven,2023-02-01,341,Body and chassis
sku - 546,Taraville,2023-04-01,343,Interior components
sku - 576,Mcdonaldtown,2023-05-01,338,Interior components
sku - 781,West Travisfurt,2023-08-01,496,Electrical systems
sku - 429,Lake Johnfurt,2021-01-01,205,Safety equipment
sku - 447,Andersonshire,2021-06-01,291,Body and chassis
sku - 435,East Paul,2024-03-01,427,EV Batteries
sku - 852,East Jameshaven,2020-05-01,315,Body and chassis
sku - 638,New Megan,2023-01-01,392,Body and chassis
sku - 511,Christophermouth,2020-08-01,473,Electrical systems
sku - 205,Lake Kevin,2022-10-01,234,Suspension and steering
sku - 862,West Vernonville,2021-06-01,388,Powertrain Components
sku - 805,Joseburgh,2023-07-01,438,Powertrain Components
sku - 314,Skinnerberg,2021-11-01,316,Body and chassis
sku - 359,East Darleneside,2022-08-01,112,Electrical systems
sku - 638,Wattsfurt,2022-03-01,483,Electrical systems
sku - 319,East Warrenchester,2024-03-01,460,Electrical systems
sku - 305,New Christopher,2022-09-01,173,Suspension and steering
sku - 491,Hillchester,2023-08-01,391,Powertrain Components
sku - 686,New Jamesbury,2023-11-01,198,Powertrain Components
sku - 925,Larryside,2024-06-01,463,Suspension and steering
sku - 578,North Jeremiah,2022-02-01,269,EV Batteries
sku - 659,East Alanchester,2024-07-01,375,Powertrain Components
sku - 803,Joshuatown,2023-11-01,474,Interior components
sku - 266,Stefanieview,2023-09-01,113,Powertrain Components
sku - 738,Lake Douglasborough,2021-08-01,320,Safety equipment
sku - 726,New Michaelfurt,2020-02-01,133,Powertrain Components
sku - 731,Johnville,2024-05-01,336,Safety equipment
sku - 384,Joshuaborough,2020-05-01,359,Electrical systems
sku - 157,East Collinbury,2024-06-01,359,Interior components
sku - 985,Robbinsberg,2023-03-01,396,EV Batteries
sku - 867,North Elizabethtown,2022-07-01,480,EV Batteries
sku - 565,Chavezville,2021-02-01,490,Interior components
sku - 611,North Peter,2022-07-01,307,Interior components
sku - 425,Santiagofurt,2022-07-01,453,Electrical systems
sku - 234,Deanfort,2020-09-01,217,EV Batteries
sku - 763,East Kyle,2022-08-01,118,EV Batteries
sku - 954,New Frank,2025-02-01,246,Safety equipment
sku - 509,Suttonton,2025-01-01,284,Interior components
sku - 608,Christinaberg,2023-04-01,144,EV Batteries
sku - 450,Lake Tonystad,2022-09-01,195,Interior components
sku - 546,Lisaburgh,2024-07-01,212,Powertrain Components
sku - 248,Robertville,2024-04-01,253,Interior components
sku - 852,East Christopherville,2024-06-01,220,Suspension and steering
sku - 736,Bethanymouth,2021-02-01,144,Powertrain Components
sku - 614,Rodriguezshire,2020-10-01,466,Powertrain Components
sku - 642,South Cassandra,2021-08-01,231,Safety equipment
sku - 176,Juarezbury,2023-08-01,332,Interior components
sku - 303,South Mallorybury,2024-12-01,259,Safety equipment
sku - 317,West Michael,2021-02-01,339,Electrical systems
sku - 276,East Benjaminburgh,2022-07-01,200,Suspension and steering
sku - 402,West Leonardfurt,2022-07-01,288,Powertrain Components
sku - 427,Rossbury,2022-09-01,272,Body and chassis
sku - 440,Nealberg,2020-02-01,368,EV Batteries
sku - 657,New Tammy,2023-02-01,394,Electrical systems
sku - 866,Collinsstad,2025-01-01,189,Powertrain Components
sku - 872,South Peterton,2022-03-01,187,Suspension and steering
sku - 928,Christopherville,2022-03-01,402,Powertrain Components
sku - 248,Emmafurt,2022-04-01,148,Powertrain Components
sku - 126,Jasonbury,2022-11-01,476,EV Batteries
sku - 579,Courtneystad,2022-11-01,118,Body and chassis
sku - 122,North Jayhaven,2023-04-01,307,Safety equipment
sku - 949,North Rhondaville,2023-10-01,113,Body and chassis
sku - 667,Nicolefurt,2024-02-01,176,Interior components
sku - 785,Lake Reginamouth,2024-01-01,406,Interior components
sku - 618,West Karen,2023-01-01,163,Interior components
sku - 639,Johnhaven,2024-10-01,438,Powertrain Components
sku - 836,Port Samuel,2022-04-01,308,Interior components
sku - 148,Samuelside,2020-12-01,111,Powertrain Components
sku - 229,Kevinview,2021-04-01,451,Powertrain Components
sku - 836,Lake Richardborough,2023-07-01,418,Suspension and steering
sku - 186,North Brandonview,2022-07-01,169,Suspension and steering
sku - 950,Shortton,2022-08-01,282,Powertrain Components
sku - 350,Cookmouth,2020-02-01,357,Body and chassis
sku - 623,Lake Laurentown,2022-04-01,143,Interior components
sku - 711,North Michaelhaven,2021-06-01,259,EV Batteries
sku - 921,New Keithhaven,2020-10-01,126,Safety equipment
sku - 956,Travischester,2021-02-01,229,Suspension and steering
sku - 713,Bishopburgh,2021-05-01,331,Safety equipment
sku - 288,Tiffanymouth,2023-07-01,387,Interior components
sku - 314,Lake Lauraborough,2022-06-01,186,Powertrain Components
sku - 627,Louisstad,2021-05-01,318,EV Batteries
sku - 751,Taylorside,2022-09-01,157,EV Batteries
sku - 852,South Davidview,2022-02-01,407,Interior components
sku - 792,Port Wandatown,2021-03-01,217,Body and chassis
sku - 295,Nicholasfurt,2025-02-01,123,Body and chassis
sku - 626,Lisaport,2021-03-01,355,Electrical systems
sku - 527,North Tiffanyberg,2024-01-01,463,Body and chassis
sku - 320,North Charles,2023-05-01,492,EV Batteries
sku - 616,North Jennifer,2020-07-01,475,Body and chassis
sku - 356,Barbaraburgh,2024-11-01,382,Powertrain Components
sku - 509,West Williamview,2024-05-01,336,Body and chassis
sku - 422,Michaelstad,2024-03-01,318,EV Batteries
sku - 488,Batesburgh,2022-06-01,395,Safety equipment
sku - 589,Savannahmouth,2022-01-01,273,Suspension and steering
sku - 486,Samanthaborough,2022-06-01,497,Suspension and steering
sku - 635,Reevesmouth,2020-07-01,479,Electrical systems
sku - 790,New Tina,2023-08-01,100,Interior components
sku - 165,Wilsonland,2022-07-01,246,Safety equipment
sku - 567,East Erin,2022-01-01,222,Electrical systems
sku - 722,Jamesside,2024-08-01,431,EV Batteries
sku - 533,Lake Ericchester,2022-10-01,218,EV Batteries
sku - 143,Lake Reginachester,2021-06-01,423,Powertrain Components
sku - 888,East Samantha,2024-06-01,150,Safety equipment
sku - 529,Port Angelaville,2022-12-01,362,Powertrain Components
sku - 999,South Christine,2024-07-01,243,Powertrain Components
sku - 537,East Stephenhaven,2024-11-01,137,Powertrain Components
sku - 550,Port Markstad,2020-09-01,465,Electrical systems
sku - 677,Lucastown,2024-09-01,481,Electrical systems
sku - 328,Nathanborough,2022-12-01,460,Safety equipment
